Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,312952,-,-,-,33.45,-111.94,-7,378,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2009,3,30,7,0,43,408,100,1.4498535156250227,14.000665283203148,947.0654296875,42.5074348449707,9.862320899963379,352.8042907714844,1.302160382270813
2009,3,30,7,30,63,593,209,0.41332397460939774,15.881158447265648,947.523193359375,34.954566955566406,9.058340072631836,352.8042907714844,1.5467090606689453
2009,3,30,8,0,77,711,326,-0.6962036132812273,17.761682128906273,947.9810180664062,28.622758865356445,8.254359245300293,21.15485382080078,1.7912578582763672
2009,3,30,8,30,88,791,443,-2.0698913574218523,19.243707275390648,948.2689819335938,23.585508346557617,7.554542541503906,21.15485382080078,1.887876033782959
2009,3,30,9,0,97,849,555,-3.5759033203124773,20.725732421875023,948.5569458007812,19.241535186767578,6.854725360870361,25.19873046875,1.9844943284988403
2009,3,30,9,30,104,891,658,-5.084997558593727,21.868188476562523,948.781494140625,16.015972137451172,6.3922038078308105,25.19873046875,1.9111567735671997
2009,3,30,10,0,110,922,751,-6.760229492187477,23.010675048828148,949.0059814453125,13.151240348815918,5.929682731628418,22.30621337890625,1.837819218635559
2009,3,30,10,30,115,946,830,-8.116217041015602,23.876062011718773,948.9765625,11.242168426513672,5.571119785308838,22.30621337890625,1.712048053741455
2009,3,30,11,0,118,964,894,-9.608312988281227,24.741448974609398,948.9471435546875,9.499687194824219,5.2125563621521,9.466445922851562,1.5862767696380615
2009,3,30,11,30,121,976,942,-10.763037109374977,25.247949218750023,948.9419555664062,8.413450241088867,4.9088826179504395,9.466445922851562,1.5819721221923828
