Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,890540,-,-,-,41.89,-87.62,-6,179,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2015,1,1,0,0,0,10.60696029663086,-7.716680908203102
2015,1,1,0,30,0,10.498283386230469,-7.782110595703102
2015,1,1,1,0,0,10.389607429504395,-7.847540283203102
2015,1,1,1,30,0,10.304555892944336,-7.914343261718727
2015,1,1,2,0,0,10.219505310058594,-7.981176757812477
2015,1,1,2,30,0,10.21354866027832,-8.038824462890602
2015,1,1,3,0,0,10.207592010498047,-8.096472167968727
2015,1,1,3,30,0,10.130412101745605,-8.182073974609352
2015,1,1,4,0,0,10.053232192993164,-8.267706298828102
2015,1,1,4,30,0,9.912883758544922,-8.349035644531227
2015,1,1,5,0,0,9.772534370422363,-8.430364990234352
2015,1,1,5,30,0,9.658438682556152,-8.503027343749977
2015,1,1,6,0,0,9.544342994689941,-8.575689697265602
2015,1,1,6,30,0,9.546112060546875,-8.576544189453102
2015,1,1,7,0,0,9.547882080078125,-8.577398681640602
2015,1,1,7,30,10,9.556547164916992,-8.226232910156227
2015,1,1,8,0,55,9.565211296081543,-7.875067138671852
2015,1,1,8,30,110,9.513593673706055,-7.273962402343727
2015,1,1,9,0,154,9.46197509765625,-6.672857666015602
2015,1,1,9,30,214,9.546392440795898,-5.970007324218727
2015,1,1,10,0,253,9.630809783935547,-5.267156982421852
2015,1,1,10,30,285,9.749183654785156,-4.607763671874977
2015,1,1,11,0,316,9.867558479309082,-3.9483703613281023
2015,1,1,11,30,318,9.834152221679688,-3.3833984374999773
2015,1,1,12,0,351,9.80074691772461,-2.8184265136718523
2015,1,1,12,30,346,9.596710205078125,-2.3918212890624773
2015,1,1,13,0,337,9.39267349243164,-1.9652465820312273
2015,1,1,13,30,253,9.104413032531738,-1.7715820312499773
2015,1,1,14,0,230,8.816152572631836,-1.5779174804687273
