Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313293,-,-,-,33.41,-111.94,-7,361,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2011,1,1,0,0,0,3.219820976257324,-3.0522216796874773
2011,1,1,0,30,0,3.247174024581909,-3.2009338378906023
2011,1,1,1,0,0,3.274527072906494,-3.3496154785156023
2011,1,1,1,30,0,3.2872793674468994,-3.4644226074218523
2011,1,1,2,0,0,3.3000316619873047,-3.5792297363281023
2011,1,1,2,30,0,3.3068180084228516,-3.6916564941406023
2011,1,1,3,0,0,3.3136041164398193,-3.8040527343749773
2011,1,1,3,30,0,3.3566195964813232,-3.8736633300781023
2011,1,1,4,0,0,3.399635076522827,-3.9432739257812273
2011,1,1,4,30,0,3.4819722175598145,-3.9832519531249773
2011,1,1,5,0,0,3.5643093585968018,-4.023229980468727
2011,1,1,5,30,0,3.6416573524475098,-4.063360595703102
2011,1,1,6,0,0,3.719005584716797,-4.103491210937477
2011,1,1,6,30,0,3.758701801300049,-4.077978515624977
2011,1,1,7,0,0,3.79839825630188,-4.052465820312477
2011,1,1,7,30,0,3.666620969772339,-3.1165527343749773
2011,1,1,8,0,57,3.534843683242798,-2.1806396484374773
2011,1,1,8,30,147,3.280517101287842,-0.39182128906247726
2011,1,1,9,0,243,3.026190757751465,1.3970275878906477
2011,1,1,9,30,335,2.9319419860839844,3.2823120117187727
2011,1,1,10,0,417,2.837692975997925,5.167596435546898
2011,1,1,10,30,489,2.5641565322875977,6.243768310546898
2011,1,1,11,0,546,2.2906200885772705,7.319970703125023
2011,1,1,11,30,588,2.0334150791168213,8.071557617187523
2011,1,1,12,0,615,1.7762101888656616,8.823144531250023
2011,1,1,12,30,624,1.5993552207946777,9.221093750000023
2011,1,1,13,0,616,1.4225001335144043,9.619012451171898
2011,1,1,13,30,591,1.362795114517212,9.619348144531273
2011,1,1,14,0,550,1.303090214729309,9.619683837890648
2011,1,1,14,30,494,1.3078231811523438,9.162316894531273
2011,1,1,15,0,424,1.3125561475753784,8.704949951171898
2011,1,1,15,30,343,1.3121905326843262,7.563531494140648
2011,1,1,16,0,252,1.3118247985839844,6.422113037109398
2011,1,1,16,30,156,1.3658993244171143,4.889703369140648
2011,1,1,17,0,64,1.4199739694595337,3.3572937011718977
2011,1,1,17,30,0,1.5232354402542114,2.9230895996093977
2011,1,1,18,0,0,1.6264969110488892,2.4888549804687727
2011,1,1,18,30,0,1.6965057849884033,2.1544738769531477
2011,1,1,19,0,0,1.766514778137207,1.8200927734375227
2011,1,1,19,30,0,1.8693008422851562,1.5448242187500227
2011,1,1,20,0,0,1.972086787223816,1.2695251464843977
2011,1,1,20,30,0,2.1473562717437744,1.0361572265625227
2011,1,1,21,0,0,2.3226258754730225,0.8027893066406477
2011,1,1,21,30,0,2.5539371967315674,0.5704284667968977
2011,1,1,22,0,0,2.7852485179901123,0.33803710937502274
2011,1,1,22,30,0,3.0211029052734375,0.09099731445314774
2011,1,1,23,0,0,3.256957530975342,-0.15601196289060226
2011,1,1,23,30,0,3.450145959854126,-0.42001953124997726
2011,1,2,0,0,0,3.64333438873291,-0.6840576171874773
2011,1,2,0,30,0,3.7541351318359375,-0.9406799316406023
2011,1,2,1,0,0,3.864935874938965,-1.1973022460937273
2011,1,2,1,30,0,3.9323182106018066,-1.4334777832031023
2011,1,2,2,0,0,3.9997003078460693,-1.6696533203124773
2011,1,2,2,30,0,4.025585174560547,-1.8935302734374773
2011,1,2,3,0,0,4.0514702796936035,-2.1174377441406023
2011,1,2,3,30,0,4.040022850036621,-2.2814697265624773
2011,1,2,4,0,0,4.0285749435424805,-2.4454711914062273
2011,1,2,4,30,0,4.000647068023682,-2.4554809570312273
2011,1,2,5,0,0,3.972719192504883,-2.4654907226562273
2011,1,2,5,30,0,3.9505319595336914,-2.3969177246093523
2011,1,2,6,0,0,3.9283447265625,-2.3283142089843523
2011,1,2,6,30,0,3.939835786819458,-2.1662048339843523
2011,1,2,7,0,0,3.951326847076416,-2.0040649414062273
2011,1,2,7,30,0,3.8646798133850098,-0.8577636718749773
2011,1,2,8,0,21,3.7780330181121826,0.28856811523439774
2011,1,2,8,30,56,3.4867491722106934,2.1490417480468977
2011,1,2,9,0,157,3.195465087890625,4.009545898437523
2011,1,2,9,30,330,3.0544004440307617,6.433190917968773
2011,1,2,10,0,210,2.9133355617523193,8.856835937500023
2011,1,2,10,30,482,2.8604650497436523,10.696130371093773
2011,1,2,11,0,539,2.8075945377349854,12.535394287109398
2011,1,2,11,30,580,2.6454625129699707,13.505975341796898
2011,1,2,12,0,463,2.483330726623535,14.476556396484398
2011,1,2,12,30,466,2.2905969619750977,14.593988037109398
2011,1,2,13,0,606,2.097862958908081,14.711389160156273
2011,1,2,13,30,582,1.926271677017212,14.649957275390648
2011,1,2,14,0,434,1.7546803951263428,14.588494873046898
2011,1,2,14,30,330,1.6213281154632568,14.171350097656273
2011,1,2,15,0,298,1.4879757165908813,13.754205322265648
2011,1,2,15,30,182,1.4875075817108154,12.339135742187523
2011,1,2,16,0,119,1.487039566040039,10.924066162109398
2011,1,2,16,30,88,1.816313624382019,9.532281494140648
2011,1,2,17,0,37,2.145587682723999,8.140496826171898
2011,1,2,17,30,0,2.4545979499816895,7.612054443359398
2011,1,2,18,0,0,2.76360821723938,7.083581542968773
2011,1,2,18,30,0,2.9818358421325684,6.631524658203148
2011,1,2,19,0,0,3.2000632286071777,6.179467773437523
2011,1,2,19,30,0,3.3182499408721924,5.844445800781273
2011,1,2,20,0,0,3.436436653137207,5.509393310546898
2011,1,2,20,30,0,3.4824752807617188,5.243096923828148
2011,1,2,21,0,0,3.5285141468048096,4.976800537109398
2011,1,2,21,30,0,3.4863686561584473,4.704187011718773
2011,1,2,22,0,0,3.444222927093506,4.431573486328148
2011,1,2,22,30,0,3.356689453125,4.180535888671898
2011,1,2,23,0,0,3.269155740737915,3.9294982910156477
