Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313293,-,-,-,33.41,-111.94,-7,361,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2000,1,1,0,0,0,1.8284287452697754,8.795343017578148
2000,1,1,0,30,0,1.8647873401641846,8.294915771484398
2000,1,1,1,0,0,1.9011460542678833,7.794488525390648
2000,1,1,1,30,0,2.0363731384277344,7.364129638671898
2000,1,1,2,0,0,2.171600341796875,6.933770751953148
2000,1,1,2,30,0,2.2709121704101562,6.495751953125023
2000,1,1,3,0,0,2.3702242374420166,6.057702636718773
2000,1,1,3,30,0,2.413891315460205,5.614129638671898
2000,1,1,4,0,0,2.4575583934783936,5.170526123046898
2000,1,1,4,30,0,2.3808846473693848,4.731042480468773
2000,1,1,5,0,0,2.304210662841797,4.291589355468773
2000,1,1,5,30,0,2.143115997314453,3.8752685546875227
2000,1,1,6,0,0,1.9820210933685303,3.4589477539062727
2000,1,1,6,30,0,1.9581823348999023,3.1760498046875227
2000,1,1,7,0,0,1.934343695640564,2.8931213378906477
2000,1,1,7,30,0,1.9252681732177734,3.8834777832031477
2000,1,1,8,0,52,1.9161927700042725,4.873864746093773
2000,1,1,8,30,137,1.9864649772644043,6.451501464843773
2000,1,1,9,0,229,2.056737184524536,8.029168701171898
2000,1,1,9,30,316,2.0965940952301025,9.449395751953148
2000,1,1,10,0,396,2.136451005935669,10.869622802734398
2000,1,1,10,30,464,2.124138593673706,11.924829101562523
2000,1,1,11,0,212,2.111826181411743,12.980035400390648
2000,1,1,11,30,561,2.098961591720581,13.649133300781273
2000,1,1,12,0,586,2.086097002029419,14.318231201171898
2000,1,1,12,30,595,2.0728096961975098,14.656823730468773
2000,1,1,13,0,588,2.0595221519470215,14.995416259765648
