Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,312952,-,-,-,33.45,-111.94,-7,378,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2005,2,1,10,0,69,880,463,-0.07840576171872726,16.043847656250023,957.27734375,33.38307571411133,9.6139497756958,83.96357727050781,2.3931524753570557
2005,2,1,10,30,73,914,540,-0.10922851562497726,17.032739257812523,957.062744140625,31.278976440429688,9.658544540405273,83.96357727050781,2.1408257484436035
2005,2,1,11,0,76,937,602,-0.14093627929685226,18.021630859375023,956.8480834960938,29.31951332092285,9.703139305114746,79.8555908203125,1.8884987831115723
2005,2,1,11,30,79,953,650,-0.14313354492185226,18.558404541015648,956.392578125,28.344253540039062,9.738504409790039,79.8555908203125,1.653351068496704
2005,2,1,12,0,80,963,682,-0.14566650390622726,19.095178222656273,955.93701171875,27.404584884643555,9.773869514465332,69.29495239257812,1.4182032346725464
2005,2,1,12,30,81,967,697,-0.23245849609372726,19.259393310546898,955.6246337890625,26.955190658569336,9.817938804626465,69.29495239257812,1.2747350931167603
2005,2,1,13,0,81,967,695,-0.31967773437497726,19.423638916015648,955.3123168945312,26.51251792907715,9.862008094787598,49.22903823852539,1.1312669515609741
2005,2,1,13,30,80,961,676,-0.44013061523435226,19.266778564453148,955.1255493164062,26.538976669311523,9.914424896240234,49.22903823852539,1.1037440299987793
2005,2,1,14,0,78,949,640,-0.5615600585937273,19.109948730468773,954.9387817382812,26.56363868713379,9.966841697692871,33.46294403076172,1.076221227645874
2005,2,1,14,30,76,932,589,-0.6758789062499773,18.650445556640648,954.955810546875,27.10997200012207,9.999221801757812,33.46294403076172,1.0844178199768066
2005,2,1,15,0,72,906,522,-0.7913879394531023,18.190972900390648,954.9728393554688,27.667659759521484,10.031601905822754,27.680805206298828,1.0926145315170288
2005,2,1,15,30,67,869,443,-0.23557128906247726,17.343164062500023,955.0986328125,30.390647888183594,10.050897598266602,27.680805206298828,1.0697662830352783
2005,2,1,16,0,61,817,353,0.30169067382814774,16.495385742187523,955.2244873046875,33.342185974121094,10.07019329071045,30.722885131835938,1.0469180345535278
2005,2,1,16,30,109,75,130,1.7395263671875227,15.084039306640648,955.5443725585938,40.46623992919922,10.05121898651123,30.722885131835938,0.9596664905548096
2005,2,1,17,0,69,52,79,3.0611511230468977,13.672692871093773,955.8642578125,48.700130462646484,10.032244682312012,35.16608810424805,0.8724149465560913
2005,2,1,17,30,29,18,31,1.4672485351562727,13.021997070312523,956.22509765625,45.359439849853516,9.942743301391602,35.16608810424805,1.0347909927368164
2005,2,1,18,0,0,0,0,-0.30820312499997726,12.371301269531273,956.5859985351562,41.641361236572266,9.853241920471191,41.132938385009766,1.197167158126831
2005,2,1,18,30,0,0,0,-0.38217773437497726,11.974938964843773,956.7498779296875,42.51176071166992,9.68245792388916,41.132938385009766,1.5564043521881104
2005,2,1,19,0,0,0,0,-0.45667114257810226,11.578576660156273,956.913818359375,43.402069091796875,9.511674880981445,44.54790496826172,1.9156414270401
2005,2,1,19,30,0,0,0,-0.07419433593747726,11.183221435546898,957.1005859375,45.80844497680664,9.27090835571289,44.54790496826172,2.3820977210998535
2005,2,1,20,0,0,0,0,0.29946289062502274,10.787866210937523,957.2874145507812,48.31703186035156,9.030141830444336,45.48783493041992,2.8485538959503174
2005,2,1,20,30,0,0,0,-0.08591308593747726,10.291467285156273,957.4867553710938,48.566307067871094,8.751626014709473,45.48783493041992,3.257632255554199
